"Gene","x","afr_y","amr_y","asj_y","eas_y","fin_y","nfe_y","sas_y","mutability","rvis_afr","rvis_eas","rvis_asj","rvis_nfe","rvis_sas","rvis_amr","rvis_fin"
"AC009365.3",104,3,4,1,5,3,4,1,6.52966875e-06,0.0875445768795194,0.495685256512877,-0.0136266040147914,0.398668036077099,-0.0500044339882739,0.277174617903797,0.336505877832578
"AC009403.2",49,3,1,0,2,0,0,0,3.4584985e-06,0.157159978392986,0.168904831136595,-0.0818433462441613,-0.0810671636830024,-0.0902955036726025,0.0115266586012876,-0.0917223300561362
"AC009802.1",7,0,0,0,0,0,0,0,5.42422e-07,-0.0100857037643212,-0.0267169290000557,-0.0117521106544143,-0.0171392598026686,-0.0116221281765398,-0.0302977522449011,-0.0247052411737894
"AC009892.10",50,7,8,4,3,6,5,5,2.9402945e-06,0.480035977225371,0.317295853180936,0.498759132465613,0.614128753066356,0.539432553396559,0.821125311188487,0.91782820009294
"AC010441.1",112,7,5,4,8,5,4,7,4.89374e-06,0.435754794354087,0.942955580879905,0.451803695125392,0.434533110580237,0.733031598932771,0.431397051777094,0.706651034814251
"AC011239.1",70,5,3,2,3,2,1,2,4.69492275e-06,0.284696956453005,0.272387437255795,0.172509220932021,0.0285929734359398,0.122643734367147,0.20865102049657,0.212402191819382
"AC011294.3",59,3,2,2,4,2,2,3,2.818108e-06,0.171676054804333,0.455552204014456,0.217621272829198,0.206503897385567,0.296428374368775,0.141166030063486,0.255535881967435
"AC011366.3",27,0,0,0,0,0,0,1,2.13204825e-06,-0.0461181923853604,-0.0674013390161055,-0.0499606661311309,-0.0519880226673026,0.0686397830041176,-0.0695481909845839,-0.0612379977066586
"AC011475.1",14,2,0,0,0,0,0,0,6.9976625e-07,0.141911745359161,-0.0307439581218106,-0.0155340747233771,-0.0205886643985938,-0.0158671648958,-0.03418284380493,-0.0283213309081287
"AC011500.1",102,5,3,5,2,4,4,5,5.9438625e-06,0.25638639900382,0.105294761649342,0.568599959080391,0.411510849836513,0.458395146028462,0.177812356624307,0.516241143493929
"AC011530.4",24,0,0,0,0,0,0,0,6.8810925e-06,-0.153765218047795,-0.188946038823458,-0.164108703033833,-0.156098678233284,-0.182633650844127,-0.186808901409312,-0.170379606315601
"AC011897.1",98,2,1,1,0,2,1,0,6.02902e-06,0.0211115262521823,-0.167138591849213,-0.00159298272879758,-0.000653849946470219,-0.159645641961726,-0.0519434734120464,0.181741648130622
"AC011997.1",10,1,0,0,0,0,0,1,1.9993475e-06,0.0346715840034944,-0.064005043282937,-0.0467710526220948,-0.04907888138421,0.0722199658839733,-0.066271601773452,-0.0581882781267634
"AC012123.1",84,6,5,3,5,2,2,2,5.1435325e-06,0.352310068150074,0.531163132064132,0.303762355926964,0.155523867617714,0.110540543633067,0.42522905356578,0.202092116997398
"AC012313.1",243,14,7,6,7,4,6,7,1.182458175e-05,0.823128326362679,0.630422696013436,0.569282117070062,0.55612032659617,0.546032998983859,0.48791412821475,0.381086424384366
"AC013468.1",9,0,1,0,0,1,0,0,6.77671e-07,-0.0131514361661701,-0.0301784579713732,-0.0150029881155133,-0.0201042778321656,-0.0152710507839358,0.0801901143737669,0.138457275825608
"AC015987.2",60,0,0,0,0,0,0,1,2.3626175e-06,-0.0513445543906113,-0.073302443497925,-0.0555026576596305,-0.0570426903630299,0.0624191733752616,-0.075241303961179,-0.0665369219276034
"AC016251.1",74,2,1,1,2,0,0,4,5.2803325e-06,0.0380821849802822,0.122277003829305,0.0164025409208687,-0.121006220895762,0.353147392240199,-0.0334572697739956,-0.133591366950029
"AC016757.3",107,5,6,3,7,3,3,4,7.51161175e-06,0.220849378675883,0.740813905588884,0.246841880267784,0.240374566617658,0.292948093925527,0.480583576996995,0.313938420763341
"AC016885.1",15,4,3,1,1,2,3,2,2.191007e-06,0.26367303152452,0.0662172859565805,0.0906582847815152,0.357018814703871,0.190198075174956,0.270477875000586,0.269948241747137
"AC017028.1",83,2,2,2,4,1,1,3,4.51947e-06,0.0553288547601134,0.412006402118086,0.17672647614027,0.0324393545584255,0.250526070058977,0.0991563379297979,0.0501644461028908
"AC017104.2",94,4,3,2,1,1,2,3,4.2809375e-06,0.21629911509864,0.0127281227672293,0.182459947000692,0.174434390698244,0.256961593530185,0.218873126042856,0.0556464039277028
"AC018470.1",44,2,3,0,2,1,0,1,1.588495e-05,-0.202292638022107,-0.149132031544832,-0.380523810190531,-0.353483634244742,-0.302399297164826,-0.067647727217711,-0.211034001673743
"AC018755.1",177,12,7,7,9,7,8,9,9.2896375e-06,0.725023476174813,0.965572058781517,0.772255440697261,0.885237145732064,0.86073239741178,0.550508113671048,0.938171576642057
"AC018816.3",65,1,0,1,2,0,0,1,4.0083225e-06,-0.0108664030173873,0.154832660389044,0.0469767806318791,-0.0931206673189174,0.0180192500584724,-0.115876225244195,-0.104358295942001
"AC018867.1",14,1,1,1,1,1,1,1,4.7945325e-07,0.0691236389802447,0.110022651669252,0.131797929179489,0.121007651568401,0.113225881263544,0.0850844797798346,0.143012781721285
"AC018867.2",7,0,0,0,0,0,0,0,1.6295295e-06,-0.0347274819204826,-0.0545400467675453,-0.0378820500241212,-0.0409715153093778,-0.0409514794491878,-0.0571402104524957,-0.0496891403064791
"AC019171.1",45,3,1,0,0,0,1,0,1.32270925e-05,-0.0642664738464268,-0.351361401436542,-0.316640047429793,-0.158452599629883,-0.353841486506452,-0.229673362111608,-0.316221086035668
"AC019206.1",13,3,4,1,3,2,3,1,6.26136365e-07,0.22136294703149,0.376525623409354,0.128272179866175,0.391326235105764,0.109268440792859,0.422946718932073,0.305913096011347
"AC021218.2",204,11,9,5,4,3,6,9,1.05531425e-05,0.618597835167318,0.257579484344576,0.457806205983804,0.583994743879577,0.826641280087785,0.74696800966204,0.244037172700102
"AC022400.2",24,1,4,1,3,2,1,3,3.79591355e-06,-0.00605168381150232,0.295396868547968,0.0520822881816616,0.0483016172930093,0.27004739118827,0.344676927555763,0.233063529516837
"AC022431.2",67,6,2,2,2,1,2,4,3.740595e-06,0.384111798285293,0.161684862263858,0.195447874112751,0.186280258861566,0.39468946483988,0.118388132669522,0.0680645793384919
"AC023469.1",54,1,2,2,0,1,1,1,3.5119175e-06,0.000385720020309576,-0.10271715460378,0.200944482828721,0.0545275682626915,0.0314118716177127,0.124034592705435,0.0733200623654888
"AC023590.1",24,1,1,1,0,0,1,1,1.063752e-06,0.0558790824799111,-0.0400597105294672,0.117753442001288,0.108198134249214,0.0974617930662468,0.0706570656926954,-0.0366864545381792
"AC024580.1",112,4,7,2,4,2,5,6,8.10386e-06,0.129643269852276,0.320266368529318,0.0905711045702308,0.500923726919134,0.52326831829081,0.579788165561166,0.134057471337612
"AC024592.12",25,0,1,2,0,0,0,1,1.123477e-05,-0.252449720817243,-0.300371240636908,0.0153164440599784,-0.251541247960027,-0.176942975127524,-0.180480442820065,-0.270434302541587
"AC025287.1",89,2,3,3,1,0,1,4,4.3189975e-06,0.0598730241279243,0.0117540277215251,0.323581479612284,0.0368342361860606,0.379084143684453,0.217933349476227,-0.111498171601746
"AC026202.1",33,4,1,0,1,0,0,2,6.9138875e-06,0.156616767285192,-0.0546584996179571,-0.164896960169215,-0.156817621469387,0.0627777236053873,-0.0737921229573929,-0.171133291290115
"AC027763.2",8,2,0,0,0,0,1,0,2.0391675e-06,0.111550816709529,-0.0650241823050852,-0.047728171749853,0.0868142703513566,-0.0520031839096143,-0.067254820016337,-0.0591034187627358
"AC037459.4",7,0,0,0,0,0,0,0,1.8750775e-05,-0.422814305283132,-0.492731225648643,-0.44940641618667,-0.416309083542276,-0.502864511167431,-0.479886712574585,-0.443164447652704
"AC040160.1",108,3,2,3,4,0,2,3,8.3328725e-06,0.0466709765316649,0.31440500078817,0.227101726166055,0.0856049969784165,0.147642638844264,0.00499738746640135,-0.203743953109557
"AC040977.1",44,2,1,1,1,2,1,1,7.48226e-06,-0.0118292777171046,-0.0692051338195463,-0.0365231005494873,-0.0325124731756753,-0.0757043954032031,-0.0878260354783789,0.148343108439818
"AC062017.1",101,6,5,2,4,5,4,3,4.41098525e-06,0.368915391498418,0.414783021514532,0.179334062092828,0.445116781421753,0.253452949859156,0.443317491080255,0.717746583094422
"AC064874.1",45,3,2,2,2,2,2,5,2.6981e-06,0.174396344871157,0.188366486584746,0.220505856665038,0.209134832721244,0.545967117920718,0.14412925367502,0.258293964741659
"AC068987.1",41,4,4,0,2,1,3,1,2.92236825e-06,0.247094705068668,0.182626553967394,-0.0689568831893975,0.340984922928133,0.0473174793257492,0.366246831458833,0.0868691449018983
"AC069368.3",3,0,0,0,0,0,0,0,1.30327e-05,-0.293203191961015,-0.346386249533707,-0.311967668678098,-0.290955905754649,-0.348597000729549,-0.338699919192362,-0.311753632955557
"AC073063.1",11,0,0,0,0,0,0,0,5.0932125e-07,-0.00933539826382062,-0.0258697564932749,-0.010956492864447,-0.0164136030795485,-0.010729093057613,-0.0294804393698036,-0.0239445186368047
"AC073343.1",285,16,14,11,11,8,9,11,1.19839475e-05,0.975087232578181,1.16688269494762,1.27567279461582,0.962938654940906,1.03434731629742,1.28081117856839,1.04252545876618
"AC074091.13",105,5,3,4,1,3,2,2,6.8434975e-06,0.235993858926556,-0.052856972864591,0.404937410025872,0.118255994639119,0.0646767868869021,0.155598770770947,0.329293313136311
"AC074212.3",311,17,15,11,14,9,9,14,2.1362145e-05,0.840278332156667,1.33225222300548,1.05022859697595,0.7573295168772,1.15077917293578,1.1630553074368,0.993256254398585
"AC079354.1",373,16,14,9,13,5,8,3,2.90672e-05,0.587837478046589,0.999892538595358,0.580938830531494,0.451644364116478,-0.411746502800526,0.858957440528226,0.151086903649585
"AC079612.1",148,8,8,5,4,4,4,5,8.889715e-06,0.422956460416751,0.300153144622911,0.497789869529281,0.34692836890144,0.378916228698774,0.674212774691166,0.448537046841947
"AC087645.1",58,9,9,6,4,6,8,8,7.8040975e-06,0.525347821254752,0.327938527342753,0.66592390858998,0.917807435241466,0.777660076407148,0.81485149107295,0.806036617378066
"AC090427.1",6,2,1,1,2,1,2,0,8.1042375e-08,0.155936747174789,0.255348003396704,0.141374344441756,0.266508934561182,0.000825580389557484,0.0949219973299296,0.152169203462717
"AC090616.2",76,10,12,5,3,11,15,14,2.0285815e-06,0.734055581611795,0.340630625765149,0.662714405977085,2.00198143097469,1.67248825314113,1.29898952632281,1.7702592838614
"AC091801.1",112,2,2,1,2,2,2,5,4.96185e-06,0.0453013065381818,0.130428189119607,0.0240576275983601,0.159506857048102,0.484890059129726,0.0882332197176677,0.206267592844958
"AC092675.3",39,2,1,1,2,2,1,2,2.5649325e-06,0.0996330607330762,0.191774784646585,0.0816704847952835,0.075288047123622,0.180109717711679,0.0335902852853284,0.261354487365998
"AC092687.4",54,1,1,0,1,0,1,1,3.4048525e-06,0.00281258837384627,0.0351503824631186,-0.0805539081029424,0.0568747201185459,0.0343004048501275,0.012851265636344,-0.0904894455499173
"AC092964.1",19,2,2,1,0,0,1,1,9.1652e-07,0.136998460674643,-0.0362914959212929,0.121292378469324,0.111425882484678,0.101434035492564,0.188119987921786,-0.0333027685402462
"AC093157.1",41,0,0,0,0,1,1,0,3.7924545e-06,-0.0837549027674266,-0.109897091267783,-0.0898703269713856,0.0483774488624081,-0.0993053280080423,-0.11054612962096,0.0668727410647012
"AC093802.1",48,4,3,2,2,1,2,3,3.0699025e-06,0.243750439660291,0.17885055798954,0.211568994925656,0.20098381096532,0.289635001339349,0.248776051206582,0.0834784947825632
"AC096582.1",13,4,7,4,4,4,4,6,1.1101955e-06,0.288172718291234,0.499266096438618,0.54275015993852,0.517482405987903,0.71196316237427,0.752485210255631,0.627335156869019
"AC096644.1",34,10,9,4,7,5,7,5,1.2612455e-06,0.751450650469337,0.900799215255466,0.539119274416505,0.924486662644278,0.584734596614243,0.97642309667369,0.790140605211235
"AC099552.4",45,5,3,3,2,4,4,4,2.872065e-06,0.326017186024741,0.183914017361212,0.358361193535844,0.478855479665151,0.418122528130567,0.253661077805849,0.586841038465247
"AC104057.1",90,12,11,7,9,4,9,12,1.66424225e-06,0.897886877487303,1.16076161307148,0.955559687168944,1.18920697942008,1.43597610557424,1.19414640770752,0.614601111228328
"AC104667.3",68,5,4,4,5,3,3,4,3.02479e-06,0.32255522791386,0.585392493323031,0.496728082822782,0.338739499354937,0.414001977720495,0.363717790698204,0.417057449037462
"AC104794.4",74,2,3,1,2,0,0,0,4.7949775e-06,0.0490838494699619,0.134699098273807,0.028068599413914,-0.1103660672801,-0.126352433618734,0.206180475595619,-0.122437047389096
"AC104809.3",786,39,29,29,23,14,19,28,5.6523775e-05,1.75460558299152,1.64856787403994,2.76227410977798,1.35422598455682,1.92640182458795,1.88859800099285,1.01654614708172
"AC106873.4",37,0,0,0,2,0,0,1,1.9753695e-06,-0.0425667201025818,0.206864123235905,-0.0461947139866972,-0.0485532219237843,0.0728668774393958,-0.0656795473031718,-0.0576372172515742
"AC106876.2",55,5,4,0,2,1,0,1,4.145995e-06,0.29713992035033,0.151309081238789,-0.0983680349167638,-0.0961387870772281,0.0143049563659252,0.336032613374828,0.058747656477004
"AC108868.1",2,0,0,0,0,0,0,0,9.290985e-08,0.000103541578413415,-0.0152122174799723,-0.00094751860518949,-0.00728474812066955,0.000505403751299447,-0.0191985384109824,-0.0143745313256077
"AC109829.1",123,4,3,1,5,3,2,5,9.4641125e-06,0.09881010227705,0.420579655449015,-0.0841587883001553,0.0608053487861073,0.363419153252183,0.0908915079274717,0.269065447088434
"AC110615.1",8,0,0,0,0,0,1,0,4.147664e-06,-0.0918064770411486,-0.118988155820158,-0.0984081510250105,0.0405903168005101,-0.10888854486365,-0.119316768735187,-0.107560617230429
"AC110619.2",135,5,4,2,2,1,1,2,7.928105e-06,0.211408536964279,0.0545107019394547,0.0947955762340338,-0.0422864794512855,0.0354150257414723,0.242644523192996,-0.0281724607900237
"AC110781.3",197,13,8,7,5,5,5,8,1.25929e-05,0.727926956671362,0.340501090352008,0.692852641072882,0.402509451545305,0.648454330685957,0.582770780577091,0.529699571687627
"AC111200.1",4,1,0,0,1,0,0,0,5.111035e-07,0.0684062081452887,0.109212595226872,-0.0109993314670769,-0.0164526747548981,-0.0107771769203371,-0.029524446105021,-0.023985478367525
"AC112715.2",35,2,1,1,0,0,0,0,2.17112225e-06,0.108559735817709,-0.0684013848310315,0.0911362417026375,-0.0528446249090505,-0.0555632145200495,0.0433141332347074,-0.0621359935025958
"AC112721.1",96,2,4,1,0,0,1,2,3.375281175e-06,0.0812645600148968,-0.0992201448965021,0.0621927092607067,0.0575230029899428,0.15824689388231,0.355063325883477,-0.0898098416288376
"AC114494.1",42,2,1,1,4,1,1,1,4.60849e-06,0.053311013033267,0.409727975626092,0.0325510425322108,0.0304878041218686,0.00182722269514253,-0.0168684541599334,0.048118588033386
"AC114783.1",113,8,4,3,3,3,3,6,6.43093e-06,0.478692240859784,0.227955956590369,0.272817679673478,0.264066259751734,0.568404570403143,0.279612676071202,0.338775141857768
"AC117834.1",32,0,1,1,0,1,0,2,2.83337175e-06,-0.0620152306568299,-0.085350743777334,0.0752181952843964,-0.0673628180497176,0.172867345866261,0.0269620685590049,0.0889144741522749
"AC120194.1",19,1,0,0,0,0,0,0,8.9377925e-07,0.0597319266495743,-0.0357094753843985,-0.0201974151122954,-0.0248419432659595,-0.0211014957470706,-0.0389733453609619,-0.0327801404656511
"AC121757.1",10,0,0,0,0,0,0,0,6.5991175e-07,-0.0127488816323127,-0.0297239322634319,-0.0145761225935582,-0.0197149478785882,-0.0147919188349959,-0.0331987700030682,-0.0274053938935772
"AC131097.4",79,1,1,2,2,1,1,2,5.5293075e-06,-0.0453428173305142,0.115904787529678,0.152453640223334,0.0103011134945456,0.100132607116627,-0.0396048350462291,0.026956387503297
"AC132216.1",57,1,0,0,0,0,2,0,5.5216925e-06,-0.0451702072124633,-0.154154334247766,-0.131434273020761,0.147233549280611,-0.145958471914183,-0.153243472946346,-0.13913824447311
"AC135048.1",107,3,3,4,2,2,1,1,1.1830193e-05,-0.0326030102164322,-0.0453573317116491,0.285074263199835,-0.127829396568123,-0.193006790434828,0.0324695210388484,0.0484192700782605
"AC136604.1",218,11,13,6,6,11,8,7,1.16049975e-05,0.594754080081613,0.500913476965088,0.574560282640507,0.834473874781553,0.551957403529604,1.17633027657585,1.55010778131088
"AC137932.1",104,7,4,4,4,0,4,4,3.7139645e-06,0.46249817717181,0.432622999567203,0.480162178045691,0.460397961064197,0.39540795788225,0.346700439778322,-0.0975934101257642
"AC138647.1",97,3,1,2,3,2,2,8,3.5222515e-06,0.155714856776998,0.302401051858951,0.200696089437049,0.191066986146909,0.893191542353578,0.00995249356194902,0.239352940106677
"AC140481.2",65,6,3,2,2,1,2,1,5.11548475e-06,0.352945851241059,0.126496087126119,0.162400429311288,0.156138752708655,-0.0118510592930724,0.198266539584133,0.0364668426658667
"AC174470.1",114,1,0,0,1,0,1,2,8.38433e-06,-0.110057758305509,-0.092292217599839,-0.200240324427738,-0.0522880310744394,0.0231064996050688,-0.223925803186012,-0.204926531973301
"AC187652.1",56,22,24,10,22,7,22,22,1.3765495e-06,1.68233299492548,2.92539968063433,1.38863111174383,2.97411932909936,2.67565136912777,2.68146442662569,1.12005551005398
"ACAA1",338,8,5,5,3,5,5,6,2.1682475e-05,0.132978706678535,-0.162384044240484,0.190298330819104,0.203241825857456,0.156925076740745,0.0168546652156436,0.320800567577865
"ACAA2",311,4,2,3,3,2,3,4,1.62510125e-05,-0.055028718738139,-0.0233751885685804,0.0367806956684277,0.0487844768684595,0.057166196916051,-0.1905117685125,-0.0531786595840256
"ACACA",1001,5,4,6,6,1,0,3,0.000117942925,-2.28312055420326,-2.22142402759732,-1.98202015457385,-2.59187048461058,-2.81072739157427,-2.47472089728496,-2.55751212647428
"ACACB",2123,35,20,19,23,15,22,23,0.000156805575,-0.830177018230438,-0.918578096825438,-1.06955857555727,-0.434186157506436,-1.39576919437989,-1.61299556045135,-1.12243960176809
"ACAD10",938,20,14,5,5,6,4,13,6.0307675e-05,0.19083628674421,-0.880720976158705,-0.738118991705257,-0.780306771376027,-0.0231097142739687,0.0875796985712966,-0.400614298912711
"ACAD11",607,11,12,7,6,7,9,6,3.4878725e-05,0.0672021112677655,-0.0947437240869372,0.157183252499213,0.461006988008503,-0.199093543136567,0.487801446180647,0.350064584425415
"ACAD8",379,7,4,2,2,3,1,1,2.2318925e-05,0.0407719580946322,-0.313798572417699,-0.251100083048146,-0.357766016420401,-0.475980914202108,-0.112685060162994,-0.0263614724192756
"ACAD9",549,6,5,3,6,2,4,5,3.53894e-05,-0.333276062895642,-0.107813590987336,-0.423227081239826,-0.234008655978306,-0.3360182667683,-0.321586633391344,-0.493012188914493
"ACADL",300,5,8,6,5,5,6,10,1.8602675e-05,-0.0305530562018843,0.186688778419512,0.406359267929508,0.407523587771055,0.73261153403567,0.434376401335541,0.391580538740072
"ACADM",322,3,5,4,1,2,4,2,1.7876075e-05,-0.169644424404116,-0.335217535482127,0.139754753622146,0.149923232215671,-0.232969925959717,0.110839485641467,-0.0905252034930786
"ACADS",373,4,2,2,3,1,1,4,2.98325475e-05,-0.362880149900466,-0.370971702131244,-0.431696903385118,-0.52248335171976,-0.309247204871447,-0.525858540238937,-0.531574261582506
"ACADSB",332,7,4,5,7,4,3,5,1.79438e-05,0.139942657862535,0.47380490585243,0.2801611302,0.0116746726178004,0.134643556386199,-0.0046579812483305,0.240453919713209
"ACADVL",631,10,7,5,1,5,8,3,3.548945e-05,-0.0244214682726096,-0.786012353740103,-0.141563046755678,0.310853318771001,-0.585014806522784,-0.0964061192659209,0.00349351565360285
"ACAN",1827,57,56,36,56,29,35,58,0.000112245875,1.89198563763899,4.68506272533832,2.41743077612875,2.32159001835846,4.11991291663827,3.58774006551165,2.23066287574259
"ACAP1",463,13,4,4,4,4,2,4,4.1218975e-05,0.0790495203460527,-0.527267151818303,-0.421313266029823,-0.635341524838878,-0.616446638286041,-0.579356993200892,-0.29444901122813
"ACAP2",351,3,3,1,2,2,1,2,3.5232775e-05,-0.563070616812872,-0.644312335301676,-0.703536471029137,-0.640872216263824,-0.701240273684285,-0.545372739193064,-0.489412598925436
"ACAP3",690,4,3,2,4,5,5,7,5.87403e-05,-1.01818070792614,-0.975738172317607,-1.12658086397701,-0.609169866347767,-0.719730211103325,-1.12586313253626,-0.530865199714007
"ACAT1",314,3,2,3,2,1,2,2,1.71605075e-05,-0.153424758520033,-0.18177771836951,0.0149202194322776,-0.10791764171734,-0.213664792983897,-0.212968296948243,-0.240348338175244
"ACAT2",293,1,2,1,3,0,0,0,1.54606175e-05,-0.270455309471807,-0.00314634826307531,-0.22828966852954,-0.344181307580867,-0.414099469923713,-0.170995959272469,-0.367551114061915
